Gender,Age,Ethnicity,Location,Income,,,,,,,,,
0,30,3,1,30000,,,,,,,,,
1,56,0,0,0,,,,,,,,,
0,57,0,0,0,,,,,,,,,
1,70,3,1,12959,,,,,,,,,
0,67,3,1,39000,,,,,,,,,
1,63,3,1,15000,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,85,1,1,0,,,,,,,,,
0,72,1,1,0,,,,,,,,,
0,38,3,1,23000,,,,,,,,,
1,37,3,1,0,,,,,,,,,
0,16,3,1,0,,,,,,,,,
0,5,3,1,0,,,,,,,,,
1,9,3,1,0,,,,,,,,,
0,52,0,1,50000,,,,,,,,,
1,49,2,1,30000,,,,,,,,,
1,11,2,1,0,,,,,,,,,
1,34,2,1,81000,,,,,,,,,
0,6,5,1,0,,,,,,,,,
1,2,5,1,0,,,,,,,,,
0,44,3,1,8000,,,,,,,,,
1,33,3,1,6500,,,,,,,,,
1,66,1,1,0,,,,,,,,,
0,68,1,1,0,,,,,,,,,
0,80,3,1,0,,,,,,,,,
1,80,3,1,0,,,,,,,,,
1,79,3,1,0,,,,,,,,,
1,54,3,1,0,,,,,,,,,
0,39,3,1,80000,,,,,,,,,
1,39,3,1,18800,,,,,,,,,
0,6,3,1,0,,,,,,,,,
0,41,0,1,70000,,,,,,,,,
1,37,2,1,48002,,,,,,,,,
1,40,0,1,85000,,,,,,,,,
0,43,0,1,9000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,67,0,1,0,,,,,,,,,
0,51,3,1,37000,,,,,,,,,
1,54,3,1,18000,,,,,,,,,
0,22,3,1,78000,,,,,,,,,
1,56,3,1,0,,,,,,,,,
1,60,0,1,70549,,,,,,,,,
1,60,2,1,22000,,,,,,,,,
1,63,2,1,35000,,,,,,,,,
1,30,2,1,60000,,,,,,,,,
0,27,2,1,0,,,,,,,,,
0,48,3,1,30000,,,,,,,,,
1,51,3,1,25000,,,,,,,,,
1,18,3,1,0,,,,,,,,,
1,16,3,1,0,,,,,,,,,
0,19,3,1,0,,,,,,,,,
1,79,0,1,0,,,,,,,,,
0,55,3,1,45000,,,,,,,,,
1,55,3,1,0,,,,,,,,,
0,38,3,1,50000,,,,,,,,,
1,40,0,1,45000,,,,,,,,,
1,8,3,1,0,,,,,,,,,
1,5,3,1,0,,,,,,,,,
0,37,3,1,135000,,,,,,,,,
0,50,0,1,220000,,,,,,,,,
1,52,0,1,133000,,,,,,,,,
1,18,0,1,0,,,,,,,,,
0,16,0,1,0,,,,,,,,,
0,80,2,1,0,,,,,,,,,
1,85,2,1,0,,,,,,,,,
0,55,2,1,-5000,,,,,,,,,
0,26,2,1,18000,,,,,,,,,
0,49,0,1,0,,,,,,,,,
1,47,0,1,0,,,,,,,,,
1,57,2,1,90000,,,,,,,,,
0,36,2,1,16000,,,,,,,,,
1,35,2,1,0,,,,,,,,,
1,6,2,1,0,,,,,,,,,
0,3,2,1,0,,,,,,,,,
0,36,0,1,19000,,,,,,,,,
1,33,3,1,6800,,,,,,,,,
0,2,3,1,0,,,,,,,,,
1,53,3,1,0,,,,,,,,,
0,50,3,1,65000,,,,,,,,,
1,14,3,1,0,,,,,,,,,
0,79,0,1,0,,,,,,,,,
0,46,3,1,51000,,,,,,,,,
1,46,3,1,0,,,,,,,,,
1,21,3,1,2500,,,,,,,,,
0,20,3,1,0,,,,,,,,,
1,16,3,1,0,,,,,,,,,
0,13,3,1,0,,,,,,,,,
1,54,3,1,7000,,,,,,,,,
0,56,3,1,16000,,,,,,,,,
1,35,3,1,45760,,,,,,,,,
0,19,3,1,16500,,,,,,,,,
1,10,3,1,0,,,,,,,,,
1,14,3,1,0,,,,,,,,,
1,30,3,1,0,,,,,,,,,
0,31,3,1,16500,,,,,,,,,
0,58,3,1,100000,,,,,,,,,
1,55,3,1,100000,,,,,,,,,
1,30,3,1,45000,,,,,,,,,
1,36,0,1,75000,,,,,,,,,
0,35,0,1,90000,,,,,,,,,
0,3,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
0,25,3,1,0,,,,,,,,,
1,26,3,1,0,,,,,,,,,
1,41,0,1,0,,,,,,,,,
0,45,0,1,150000,,,,,,,,,
0,12,0,1,0,,,,,,,,,
0,9,0,1,0,,,,,,,,,
0,6,0,1,0,,,,,,,,,
0,49,2,1,16000,,,,,,,,,
1,46,2,1,130000,,,,,,,,,
0,5,2,1,0,,,,,,,,,
1,51,0,1,41761,,,,,,,,,
1,36,0,1,54000,,,,,,,,,
0,16,3,1,0,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,47,3,1,8000,,,,,,,,,
0,47,3,1,70000,,,,,,,,,
1,31,3,1,3000,,,,,,,,,
0,19,3,1,0,,,,,,,,,
1,42,3,1,700,,,,,,,,,
1,73,2,1,5120,,,,,,,,,
0,72,2,1,0,,,,,,,,,
0,79,0,1,0,,,,,,,,,
0,53,3,1,61008,,,,,,,,,
1,46,3,1,0,,,,,,,,,
1,25,3,1,20000,,,,,,,,,
1,17,3,1,0,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,66,0,1,0,,,,,,,,,
1,69,0,1,0,,,,,,,,,
1,59,0,1,0,,,,,,,,,
0,56,3,1,0,,,,,,,,,
0,16,3,1,0,,,,,,,,,
0,34,0,0,50000,,,,,,,,,
1,70,0,0,0,,,,,,,,,
1,65,2,1,0,,,,,,,,,
0,67,2,1,0,,,,,,,,,
0,54,0,1,80000,,,,,,,,,
1,39,2,1,64500,,,,,,,,,
1,4,5,1,0,,,,,,,,,
1,63,3,1,0,,,,,,,,,
0,63,3,1,12382,,,,,,,,,
1,36,3,1,114400,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,9,3,1,0,,,,,,,,,
0,3,3,1,0,,,,,,,,,
0,55,0,1,135000,,,,,,,,,
1,55,0,1,15000,,,,,,,,,
0,18,0,1,0,,,,,,,,,
1,13,0,1,0,,,,,,,,,
0,29,3,1,0,,,,,,,,,
0,55,3,1,60000,,,,,,,,,
1,48,3,1,0,,,,,,,,,
0,27,3,1,0,,,,,,,,,
1,24,3,1,25000,,,,,,,,,
0,21,3,1,14080,,,,,,,,,
1,13,3,1,0,,,,,,,,,
1,27,3,1,19200,,,,,,,,,
1,51,0,1,80000,,,,,,,,,
1,50,0,1,600,,,,,,,,,
0,18,0,1,2000,,,,,,,,,
0,48,0,1,164000,,,,,,,,,
1,48,0,1,47000,,,,,,,,,
0,17,0,1,0,,,,,,,,,
1,30,1,1,7800,,,,,,,,,
1,53,1,1,0,,,,,,,,,
1,7,1,1,0,,,,,,,,,
1,30,0,1,0,,,,,,,,,
0,30,0,1,260000,,,,,,,,,
1,3,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,26,0,1,50000,,,,,,,,,
0,72,0,1,110,,,,,,,,,
1,71,0,1,0,,,,,,,,,
1,76,0,1,0,,,,,,,,,
0,18,0,1,0,,,,,,,,,
0,51,0,0,50000,,,,,,,,,
1,50,0,0,20000,,,,,,,,,
1,18,0,0,0,,,,,,,,,
1,61,3,1,23000,,,,,,,,,
1,32,3,1,33000,,,,,,,,,
0,29,0,1,58000,,,,,,,,,
0,32,0,1,0,,,,,,,,,
1,32,3,1,40000,,,,,,,,,
1,62,2,1,36000,,,,,,,,,
0,63,2,1,0,,,,,,,,,
1,85,3,1,0,,,,,,,,,
1,63,3,1,15000,,,,,,,,,
0,17,3,1,3000,,,,,,,,,
0,13,3,1,0,,,,,,,,,
1,34,3,1,30000,,,,,,,,,
1,9,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
0,35,0,1,33500,,,,,,,,,
1,35,0,1,59600,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
0,58,3,1,50000,,,,,,,,,
1,55,3,1,0,,,,,,,,,
0,20,3,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
1,48,3,1,40000,,,,,,,,,
1,47,3,1,40000,,,,,,,,,
1,73,3,1,0,,,,,,,,,
1,53,4,1,70000,,,,,,,,,
0,55,4,1,80000,,,,,,,,,
1,22,4,1,15000,,,,,,,,,
1,17,4,1,0,,,,,,,,,
0,44,0,1,88000,,,,,,,,,
1,45,0,1,65000,,,,,,,,,
1,18,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
0,62,2,1,42000,,,,,,,,,
1,60,2,1,44000,,,,,,,,,
0,28,2,1,96000,,,,,,,,,
0,26,2,1,46000,,,,,,,,,
0,24,2,1,0,,,,,,,,,
0,20,2,1,0,,,,,,,,,
0,34,0,1,172000,,,,,,,,,
1,63,0,1,1100,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,12,0,1,0,,,,,,,,,
0,13,0,1,0,,,,,,,,,
0,61,0,1,70000,,,,,,,,,
1,41,0,1,30000,,,,,,,,,
1,18,0,1,0,,,,,,,,,
1,16,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,39,2,1,135000,,,,,,,,,
1,37,2,1,115000,,,,,,,,,
0,5,2,1,0,,,,,,,,,
0,66,2,1,0,,,,,,,,,
1,55,3,1,26591,,,,,,,,,
0,37,4,1,0,,,,,,,,,
1,50,3,1,55000,,,,,,,,,
0,51,3,1,110000,,,,,,,,,
1,27,3,1,15000,,,,,,,,,
0,19,3,1,4000,,,,,,,,,
0,43,2,1,20000,,,,,,,,,
1,41,2,1,5000,,,,,,,,,
0,21,2,1,0,,,,,,,,,
0,39,0,1,28000,,,,,,,,,
1,39,3,1,70000,,,,,,,,,
0,9,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
0,55,3,1,15000,,,,,,,,,
0,25,3,1,0,,,,,,,,,
1,64,3,1,15000,,,,,,,,,
0,46,0,1,200000,,,,,,,,,
1,43,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,40,0,1,184000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,31,0,1,86000,,,,,,,,,
1,31,5,1,40800,,,,,,,,,
0,2,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
1,64,2,1,10000,,,,,,,,,
1,34,2,1,0,,,,,,,,,
1,9,2,1,0,,,,,,,,,
1,42,3,1,0,,,,,,,,,
1,15,3,1,0,,,,,,,,,
0,40,0,1,23701,,,,,,,,,
1,36,0,1,43200,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,61,3,1,0,,,,,,,,,
1,25,3,1,98000,,,,,,,,,
0,20,0,1,5000,,,,,,,,,
0,54,0,1,22000,,,,,,,,,
1,46,0,1,0,,,,,,,,,
1,15,0,1,0,,,,,,,,,
1,35,0,1,40000,,,,,,,,,
0,30,0,1,40000,,,,,,,,,
1,30,3,1,44000,,,,,,,,,
0,61,3,1,15000,,,,,,,,,
1,45,3,1,15600,,,,,,,,,
0,10,3,1,0,,,,,,,,,
0,4,3,1,0,,,,,,,,,
0,28,3,1,18000,,,,,,,,,
1,44,3,1,160000,,,,,,,,,
0,47,3,1,60000,,,,,,,,,
0,64,0,1,60000,,,,,,,,,
1,60,0,1,137500,,,,,,,,,
1,31,3,1,43002,,,,,,,,,
1,61,3,1,0,,,,,,,,,
0,37,3,1,65000,,,,,,,,,
1,35,3,1,6800,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,14,3,1,0,,,,,,,,,
1,11,3,1,0,,,,,,,,,
0,69,0,1,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
0,38,0,1,950,,,,,,,,,
1,42,3,1,25000,,,,,,,,,
0,18,3,1,10000,,,,,,,,,
1,15,3,1,18000,,,,,,,,,
1,9,3,1,0,,,,,,,,,
0,4,3,1,0,,,,,,,,,
1,2,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
1,56,3,1,18000,,,,,,,,,
1,47,1,1,0,,,,,,,,,
1,31,0,1,0,,,,,,,,,
1,64,3,1,25000,,,,,,,,,
0,61,3,1,34000,,,,,,,,,
1,50,3,1,25000,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,59,3,1,56000,,,,,,,,,
1,33,3,1,30000,,,,,,,,,
1,30,3,1,0,,,,,,,,,
1,85,3,1,0,,,,,,,,,
0,51,3,1,47000,,,,,,,,,
1,68,3,1,0,,,,,,,,,
0,72,0,1,5000,,,,,,,,,
1,68,3,1,0,,,,,,,,,
0,71,3,1,0,,,,,,,,,
1,29,3,1,0,,,,,,,,,
0,37,3,1,15500,,,,,,,,,
0,1,3,1,0,,,,,,,,,
0,0,3,1,0,,,,,,,,,
0,52,0,1,0,,,,,,,,,
0,72,3,1,0,,,,,,,,,
0,28,0,1,49000,,,,,,,,,
1,40,0,1,52126,,,,,,,,,
1,14,0,1,0,,,,,,,,,
0,56,2,1,60000,,,,,,,,,
1,56,0,1,60000,,,,,,,,,
1,34,2,1,24000,,,,,,,,,
1,71,2,1,0,,,,,,,,,
0,51,2,1,12000,,,,,,,,,
1,51,2,1,12000,,,,,,,,,
0,8,2,1,0,,,,,,,,,
0,31,2,1,35000,,,,,,,,,
0,0,2,1,0,,,,,,,,,
0,34,4,0,0,,,,,,,,,
0,74,3,1,22000,,,,,,,,,
1,48,3,1,24000,,,,,,,,,
1,8,3,1,0,,,,,,,,,
1,9,3,1,0,,,,,,,,,
1,75,0,1,0,,,,,,,,,
0,79,3,1,0,,,,,,,,,
1,53,0,1,130000,,,,,,,,,
0,60,0,1,19002,,,,,,,,,
0,21,3,1,24000,,,,,,,,,
1,20,3,1,0,,,,,,,,,
1,80,2,1,0,,,,,,,,,
1,73,3,1,0,,,,,,,,,
1,35,3,1,0,,,,,,,,,
0,36,3,1,0,,,,,,,,,
1,43,3,1,0,,,,,,,,,
1,75,0,1,0,,,,,,,,,
0,41,3,1,30000,,,,,,,,,
1,42,5,1,10000,,,,,,,,,
1,13,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
0,3,3,1,0,,,,,,,,,
0,39,3,1,22000,,,,,,,,,
1,41,3,1,7000,,,,,,,,,
0,13,3,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
1,34,4,0,15002,,,,,,,,,
0,30,4,0,40000,,,,,,,,,
1,58,4,0,0,,,,,,,,,
0,14,4,0,0,,,,,,,,,
0,4,4,0,0,,,,,,,,,
1,1,4,0,0,,,,,,,,,
0,55,0,1,120000,,,,,,,,,
0,44,3,1,97000,,,,,,,,,
0,67,3,1,0,,,,,,,,,
1,37,3,1,0,,,,,,,,,
0,49,3,1,19000,,,,,,,,,
0,25,3,1,5000,,,,,,,,,
0,9,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
1,18,3,1,2500,,,,,,,,,
0,16,3,1,2500,,,,,,,,,
1,52,3,1,0,,,,,,,,,
1,52,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,8,3,1,0,,,,,,,,,
1,45,3,1,0,,,,,,,,,
1,43,3,1,80000,,,,,,,,,
0,23,3,1,50000,,,,,,,,,
1,64,0,1,0,,,,,,,,,
0,67,0,1,5000,,,,,,,,,
1,68,3,1,0,,,,,,,,,
0,52,3,1,0,,,,,,,,,
0,21,3,1,105000,,,,,,,,,
0,7,3,1,0,,,,,,,,,
1,36,3,1,14000,,,,,,,,,
0,55,2,1,89000,,,,,,,,,
1,55,0,1,178000,,,,,,,,,
1,15,2,1,0,,,,,,,,,
1,13,2,1,0,,,,,,,,,
1,38,1,1,140000,,,,,,,,,
1,85,3,1,0,,,,,,,,,
0,36,0,1,11500,,,,,,,,,
1,39,0,1,0,,,,,,,,,
1,12,0,1,0,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,5,0,1,0,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,59,1,1,0,,,,,,,,,
1,40,3,1,90000,,,,,,,,,
1,58,3,1,0,,,,,,,,,
0,70,3,1,0,,,,,,,,,
1,53,3,1,0,,,,,,,,,
0,55,3,1,25000,,,,,,,,,
1,25,3,1,29000,,,,,,,,,
0,29,3,1,0,,,,,,,,,
1,5,3,1,0,,,,,,,,,
1,1,3,1,0,,,,,,,,,
1,21,3,1,16000,,,,,,,,,
0,57,3,1,37000,,,,,,,,,
1,57,3,1,24000,,,,,,,,,
1,25,3,1,26000,,,,,,,,,
0,27,3,1,28320,,,,,,,,,
1,14,3,1,0,,,,,,,,,
1,80,0,1,215000,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,39,3,1,34578,,,,,,,,,
1,40,3,1,17000,,,,,,,,,
0,39,3,1,26000,,,,,,,,,
0,20,3,1,18000,,,,,,,,,
0,12,3,1,0,,,,,,,,,
0,56,3,1,144000,,,,,,,,,
0,20,0,1,12000,,,,,,,,,
0,19,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,37,3,1,0,,,,,,,,,
0,16,3,1,0,,,,,,,,,
0,14,3,1,0,,,,,,,,,
1,12,3,1,0,,,,,,,,,
1,25,3,1,30000,,,,,,,,,
0,25,3,1,70000,,,,,,,,,
0,5,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
0,30,2,1,30900,,,,,,,,,
1,28,3,1,45000,,,,,,,,,
0,4,3,1,0,,,,,,,,,
1,1,3,1,0,,,,,,,,,
1,52,0,1,34000,,,,,,,,,
0,53,0,1,56000,,,,,,,,,
0,37,3,1,15000,,,,,,,,,
1,26,1,1,35000,,,,,,,,,
0,34,0,1,60000,,,,,,,,,
0,71,3,1,0,,,,,,,,,
1,64,0,1,60000,,,,,,,,,
1,16,3,1,800,,,,,,,,,
0,54,0,1,13000,,,,,,,,,
1,47,2,1,44000,,,,,,,,,
1,54,2,1,48000,,,,,,,,,
0,33,3,1,30000,,,,,,,,,
1,38,3,1,30000,,,,,,,,,
0,36,3,1,0,,,,,,,,,
1,66,3,1,0,,,,,,,,,
1,8,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
1,52,3,1,3600,,,,,,,,,
0,61,3,1,5000,,,,,,,,,
0,33,3,1,35000,,,,,,,,,
1,40,2,1,56000,,,,,,,,,
0,37,2,1,60000,,,,,,,,,
1,4,2,1,0,,,,,,,,,
1,0,2,1,0,,,,,,,,,
0,40,0,1,45000,,,,,,,,,
1,35,3,1,100000,,,,,,,,,
0,17,3,1,0,,,,,,,,,
0,15,3,1,0,,,,,,,,,
0,13,3,1,0,,,,,,,,,
1,10,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,50,0,0,0,,,,,,,,,
1,12,0,0,0,,,,,,,,,
1,23,3,1,0,,,,,,,,,
0,28,3,1,35000,,,,,,,,,
1,2,3,1,0,,,,,,,,,
1,0,3,1,0,,,,,,,,,
1,69,3,1,120000,,,,,,,,,
1,43,3,1,66000,,,,,,,,,
0,39,1,1,20200,,,,,,,,,
1,16,3,1,0,,,,,,,,,
1,17,1,1,0,,,,,,,,,
1,57,3,1,60000,,,,,,,,,
0,64,3,1,22000,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,59,3,1,0,,,,,,,,,
0,19,3,1,8000,,,,,,,,,
0,41,3,1,80000,,,,,,,,,
1,73,0,1,0,,,,,,,,,
0,74,0,1,0,,,,,,,,,
1,24,3,0,45000,,,,,,,,,
1,54,3,0,0,,,,,,,,,
0,76,0,1,0,,,,,,,,,
1,77,0,1,0,,,,,,,,,
0,45,0,1,168000,,,,,,,,,
1,53,0,1,0,,,,,,,,,
0,59,0,1,75000,,,,,,,,,
0,19,0,1,0,,,,,,,,,
1,15,0,1,0,,,,,,,,,
1,63,0,1,0,,,,,,,,,
0,62,0,1,60000,,,,,,,,,
0,36,2,1,118000,,,,,,,,,
1,36,2,1,128000,,,,,,,,,
1,70,0,1,25000,,,,,,,,,
1,41,0,1,0,,,,,,,,,
0,15,0,1,0,,,,,,,,,
0,58,1,1,0,,,,,,,,,
1,65,1,1,0,,,,,,,,,
0,42,3,1,205000,,,,,,,,,
0,48,0,1,180000,,,,,,,,,
1,73,1,1,0,,,,,,,,,
0,10,1,1,0,,,,,,,,,
1,41,2,1,63000,,,,,,,,,
0,33,2,1,24962,,,,,,,,,
1,4,2,1,0,,,,,,,,,
1,74,2,1,0,,,,,,,,,
0,71,2,1,0,,,,,,,,,
0,32,2,1,40000,,,,,,,,,
0,28,0,1,120000,,,,,,,,,
0,37,2,1,90000,,,,,,,,,
1,29,2,1,60000,,,,,,,,,
0,53,3,1,20000,,,,,,,,,
1,57,3,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,56,3,1,120000,,,,,,,,,
1,53,3,1,24000,,,,,,,,,
1,3,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
1,43,3,1,15000,,,,,,,,,
1,16,3,1,0,,,,,,,,,
0,15,3,1,0,,,,,,,,,
0,19,3,1,5000,,,,,,,,,
1,8,3,1,0,,,,,,,,,
1,42,3,1,89000,,,,,,,,,
1,12,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
0,65,3,1,69000,,,,,,,,,
1,63,3,1,0,,,,,,,,,
1,42,3,1,0,,,,,,,,,
0,65,1,1,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
0,41,0,1,85000,,,,,,,,,
1,42,3,1,0,,,,,,,,,
0,41,3,1,48000,,,,,,,,,
0,12,3,1,0,,,,,,,,,
1,9,3,1,0,,,,,,,,,
0,52,0,1,58000,,,,,,,,,
0,29,2,1,180000,,,,,,,,,
1,30,2,1,0,,,,,,,,,
0,3,2,1,0,,,,,,,,,
0,70,0,1,42000,,,,,,,,,
1,31,2,1,22000,,,,,,,,,
0,85,2,1,0,,,,,,,,,
1,73,2,1,0,,,,,,,,,
0,66,2,1,0,,,,,,,,,
0,0,2,1,0,,,,,,,,,
1,40,0,1,62000,,,,,,,,,
0,48,0,1,34000,,,,,,,,,
0,39,3,1,72000,,,,,,,,,
1,38,0,1,40000,,,,,,,,,
1,11,3,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,4,3,1,0,,,,,,,,,
1,53,3,1,0,,,,,,,,,
0,70,3,1,200000,,,,,,,,,
1,17,3,1,3000,,,,,,,,,
1,17,0,1,0,,,,,,,,,
0,20,0,1,5000,,,,,,,,,
1,55,3,1,42240,,,,,,,,,
0,64,2,1,81120,,,,,,,,,
1,15,3,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,36,3,1,10002,,,,,,,,,
1,29,3,1,0,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
0,35,1,1,70002,,,,,,,,,
0,38,0,1,110000,,,,,,,,,
0,62,3,1,200000,,,,,,,,,
1,55,3,1,28000,,,,,,,,,
0,64,3,1,7072,,,,,,,,,
0,33,3,1,10000,,,,,,,,,
1,23,3,1,0,,,,,,,,,
0,59,3,1,0,,,,,,,,,
1,57,0,1,0,,,,,,,,,
0,66,0,1,0,,,,,,,,,
1,37,3,1,0,,,,,,,,,
0,37,3,1,66000,,,,,,,,,
0,17,3,1,0,,,,,,,,,
1,17,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
0,45,1,1,72000,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
1,31,3,1,23000,,,,,,,,,
0,32,3,1,60000,,,,,,,,,
0,9,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
1,53,3,1,0,,,,,,,,,
0,15,2,1,0,,,,,,,,,
1,37,2,1,32000,,,,,,,,,
0,42,2,1,43000,,,,,,,,,
0,53,3,1,100000,,,,,,,,,
1,53,0,1,31002,,,,,,,,,
1,85,2,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,77,0,1,27000,,,,,,,,,
0,43,0,1,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
1,23,1,1,60000,,,,,,,,,
1,41,5,1,0,,,,,,,,,
1,0,0,1,0,,,,,,,,,
1,47,0,1,16380,,,,,,,,,
1,18,5,1,0,,,,,,,,,
0,16,5,1,0,,,,,,,,,
1,53,0,1,0,,,,,,,,,
0,48,0,1,350000,,,,,,,,,
1,19,0,1,6000,,,,,,,,,
1,17,0,1,0,,,,,,,,,
1,51,3,1,18000,,,,,,,,,
0,54,3,1,39000,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,29,2,1,850000,,,,,,,,,
1,31,2,1,0,,,,,,,,,
0,9,2,1,0,,,,,,,,,
1,74,3,1,45000,,,,,,,,,
0,66,0,1,90000,,,,,,,,,
1,49,0,1,0,,,,,,,,,
0,63,3,0,0,,,,,,,,,
1,58,3,1,44000,,,,,,,,,
0,64,3,1,0,,,,,,,,,
1,25,3,1,5000,,,,,,,,,
1,6,3,1,0,,,,,,,,,
0,36,3,1,9000,,,,,,,,,
0,28,3,1,30000,,,,,,,,,
0,28,3,1,15000,,,,,,,,,
0,28,3,1,50000,,,,,,,,,
1,85,0,1,0,,,,,,,,,
1,69,0,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
1,64,3,1,17000,,,,,,,,,
1,68,3,1,0,,,,,,,,,
0,69,3,1,0,,,,,,,,,
1,85,2,1,0,,,,,,,,,
0,47,2,1,175000,,,,,,,,,
1,46,2,1,52000,,,,,,,,,
1,10,2,1,0,,,,,,,,,
0,49,0,1,92000,,,,,,,,,
1,51,0,1,120000,,,,,,,,,
0,49,2,1,200000,,,,,,,,,
1,44,2,1,120000,,,,,,,,,
1,14,2,1,0,,,,,,,,,
1,18,2,1,0,,,,,,,,,
0,55,4,1,80000,,,,,,,,,
1,47,0,1,90000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,67,1,1,0,,,,,,,,,
0,25,1,1,26000,,,,,,,,,
0,68,0,1,0,,,,,,,,,
1,65,3,1,0,,,,,,,,,
1,24,3,1,8000,,,,,,,,,
1,65,3,1,0,,,,,,,,,
1,28,3,1,3000,,,,,,,,,
0,59,3,1,12500,,,,,,,,,
0,55,2,1,65000,,,,,,,,,
0,21,2,1,4000,,,,,,,,,
0,20,2,1,0,,,,,,,,,
1,47,2,1,0,,,,,,,,,
1,37,3,1,50000,,,,,,,,,
0,32,3,1,20000,,,,,,,,,
0,2,3,1,0,,,,,,,,,
1,53,5,1,15000,,,,,,,,,
0,26,5,1,0,,,,,,,,,
1,19,5,1,0,,,,,,,,,
1,70,0,1,10000,,,,,,,,,
1,48,0,1,22080,,,,,,,,,
1,33,0,1,15600,,,,,,,,,
0,37,0,1,14400,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,41,2,1,0,,,,,,,,,
0,43,2,1,70000,,,,,,,,,
1,43,2,1,0,,,,,,,,,
0,40,2,1,52000,,,,,,,,,
1,14,2,1,0,,,,,,,,,
1,7,2,1,0,,,,,,,,,
0,5,2,1,0,,,,,,,,,
1,0,2,1,0,,,,,,,,,
0,53,0,1,180000,,,,,,,,,
1,47,3,1,50000,,,,,,,,,
0,16,3,1,930,,,,,,,,,
1,79,0,1,0,,,,,,,,,
1,44,0,1,14000,,,,,,,,,
0,44,0,1,15000,,,,,,,,,
1,14,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,27,3,1,24000,,,,,,,,,
0,58,3,1,9000,,,,,,,,,
1,54,3,1,40000,,,,,,,,,
1,40,3,1,30000,,,,,,,,,
1,44,2,1,9000,,,,,,,,,
0,41,2,1,170000,,,,,,,,,
0,27,2,1,0,,,,,,,,,
1,27,2,1,0,,,,,,,,,
1,69,2,1,0,,,,,,,,,
1,36,3,1,52000,,,,,,,,,
